movie_id,genre
8259142,"Crime, Drama, Thriller"
0120591,"Action, Adventure, Sci-Fi"
2294629,"Animation, Adventure, Comedy"
11252248,Comedy
6398184,"Drama, Romance"
0433400,"Comedy, Romance"
0434409,"Action, Drama, Sci-Fi"
0118300,"Drama, Romance"
0446029,"Action, Comedy, Fantasy"
1477834,"Action, Adventure, Fantasy"
9686708,"Comedy, Drama"
0369610,"Action, Adventure, Sci-Fi"
1828327,Comedy
13317582,"Comedy, Drama"
13819960,"Comedy, Drama, Romance"
13288904,Drama
0303461,"Adventure, Drama, Sci-Fi"
6902332,"Action, Drama, Thriller"
5109784,"Drama, Horror, Mystery"
1877368,Reality-TV
8522006,"Comedy, Drama, Romance"
0758752,"Comedy, Drama, Romance"
1693592,"Crime, Drama, Mystery"
1596363,"Biography, Comedy, Drama"
0312172,"Comedy, Crime, Drama"
6450804,"Action, Adventure, Sci-Fi"
14129418,"Crime, Drama, Thriller"
4406178,Drama
15863594,"Comedy, Romance"
9054192,"Comedy, Crime"
4474344,"Action, Crime, Drama"
0119558,"Drama, Romance"
4701182,"Action, Adventure, Sci-Fi"
0304669,"Comedy, Family, Fantasy"
0039628,"Comedy, Drama, Family"
0102685,"Action, Crime, Thriller"
0374900,Comedy
10580064,"Action, Thriller"
13453006,"Comedy, Drama"
1830617,"Crime, Drama, Fantasy"
5108870,"Action, Adventure, Drama"
0206634,"Action, Drama, Sci-Fi"
5715874,"Drama, Horror, Mystery"
0092400,Comedy
1051906,"Drama, Horror, Mystery"
0073629,"Comedy, Horror, Musical"
3460252,"Crime, Drama, Mystery"
1570728,"Comedy, Drama, Romance"
10366206,"Action, Crime, Thriller"
11314148,Romance
3889642,"Comedy, Drama, Family"
1980209,"Action, Comedy, Crime"
1837492,"Drama, Mystery, Thriller"
7069210,"Horror, Mystery, Thriller"
1358522,"Comedy, Crime, Drama"
